,filename,site_name,site_code,country,contributor_abbreviated,contributor_full,contributor_website,contributor_contact,orginator,originator_website,originator_contact,latitude,longitude,coordinate_system,start_date_time,end_date_time,number_of_years,time_zone_hours,datum_information,instrument,precision,null_value,gauge_type,overall_record_quality
54,llandudno-lla-gbr-bodc,Llandudno,LLA,GBR,BODC,British Oceanographic Data Centre,https://www.bodc.ac.uk/data/hosted_data_systems/sea_level/uk_tide_gauge_network/,enquiries@bodc.ac.uk,British Oceanographic Data Centre,https://www.bodc.ac.uk/data/hosted_data_systems/sea_level/uk_tide_gauge_network/,enquiries@bodc.ac.uk,53.331667,-3.825222,UK National Grid ,1971-01-01 00:00:00,2021-07-31 23:45:00,29,0,Admiralty Chart Datum (ACD) ,bubbler,0.001 (m) ,-99.9999,Coastal,No obvious issues
55,newport-npo-gbr-bodc,Newport,NPO,GBR,BODC,British Oceanographic Data Centre,https://www.bodc.ac.uk/data/hosted_data_systems/sea_level/uk_tide_gauge_network/,enquiries@bodc.ac.uk,British Oceanographic Data Centre,https://www.bodc.ac.uk/data/hosted_data_systems/sea_level/uk_tide_gauge_network/,enquiries@bodc.ac.uk,51.55,-2.987444,UK National Grid ,1993-01-01 00:00:00,2021-07-31 23:45:00,29,0,Admiralty Chart Datum (ACD) ,bubbler,0.001 (m) ,-99.9999,Coastal,No obvious issues
56,felixstowe-fel-gbr-bodc,Felixstowe,FEL,GBR,BODC,British Oceanographic Data Centre,https://www.bodc.ac.uk/data/hosted_data_systems/sea_level/uk_tide_gauge_network/,enquiries@bodc.ac.uk,British Oceanographic Data Centre,https://www.bodc.ac.uk/data/hosted_data_systems/sea_level/uk_tide_gauge_network/,enquiries@bodc.ac.uk,51.95769444,1.34655556,UK National Grid ,1982-01-01 00:00:00,2011-12-31 23:45:00,28,0,Admiralty Chart Datum (ACD) ,bubbler,0.001 (m) ,-99.9999,Coastal,No obvious issues
57,port_eri_isle_of_man-iom-gbr-bodc,Port_Eri_Isle_of_Man,IOM,GBR,BODC,British Oceanographic Data Centre,https://www.bodc.ac.uk/data/hosted_data_systems/sea_level/uk_tide_gauge_network/,enquiries@bodc.ac.uk,British Oceanographic Data Centre,https://www.bodc.ac.uk/data/hosted_data_systems/sea_level/uk_tide_gauge_network/,enquiries@bodc.ac.uk,54.085222,-4.768056,UK National Grid ,1992-01-01 00:00:00,2021-07-31 23:45:00,28,0,Admiralty Chart Datum (ACD) ,bubbler,0.001 (m) ,-99.9999,Coastal,No obvious issues
58,st_marys-stm-gbr-bodc,St_Marys,STM,GBR,BODC,British Oceanographic Data Centre,https://www.bodc.ac.uk/data/hosted_data_systems/sea_level/uk_tide_gauge_network/,enquiries@bodc.ac.uk,British Oceanographic Data Centre,https://www.bodc.ac.uk/data/hosted_data_systems/sea_level/uk_tide_gauge_network/,enquiries@bodc.ac.uk,49.917833,-6.317139,UK National Grid ,1976-01-01 00:00:00,2021-07-31 23:45:00,28,0,Admiralty Chart Datum (ACD) ,bubbler,0.001 (m) ,-99.9999,Coastal,No obvious issues
59,portrush-pru-gbr-bodc,Portrush,PRU,GBR,BODC,British Oceanographic Data Centre,https://www.bodc.ac.uk/data/hosted_data_systems/sea_level/uk_tide_gauge_network/,enquiries@bodc.ac.uk,British Oceanographic Data Centre,https://www.bodc.ac.uk/data/hosted_data_systems/sea_level/uk_tide_gauge_network/,enquiries@bodc.ac.uk,55.206778,-6.656833,UK National Grid ,1995-01-01 00:00:00,2021-07-31 23:45:00,27,0,Admiralty Chart Datum (ACD) ,bubbler,0.001 (m) ,-99.9999,Coastal,No obvious issues
60,barmouth-bar-gbr-bodc,Barmouth,BAR,GBR,BODC,British Oceanographic Data Centre,https://www.bodc.ac.uk/data/hosted_data_systems/sea_level/uk_tide_gauge_network/,enquiries@bodc.ac.uk,British Oceanographic Data Centre,https://www.bodc.ac.uk/data/hosted_data_systems/sea_level/uk_tide_gauge_network/,enquiries@bodc.ac.uk,52.719333,-4.045028,UK National Grid ,1991-01-01 00:00:00,2021-07-31 23:45:00,27,0,Admiralty Chart Datum (ACD) ,bubbler,0.001 (m) ,-99.9999,Coastal,No obvious issues
61,mumbles-mum-gbr-bodc,Mumbles,MUM,GBR,BODC,British Oceanographic Data Centre,https://www.bodc.ac.uk/data/hosted_data_systems/sea_level/uk_tide_gauge_network/,enquiries@bodc.ac.uk,British Oceanographic Data Centre,https://www.bodc.ac.uk/data/hosted_data_systems/sea_level/uk_tide_gauge_network/,enquiries@bodc.ac.uk,51.57,-3.975472,UK National Grid ,1988-01-01 00:00:00,2020-12-31 23:45:00,24,0,Admiralty Chart Datum (ACD) ,bubbler,0.001 (m) ,-99.9999,Coastal,No obvious issues
62,bangor-ban-gbr-bodc,Bangor,BAN,GBR,BODC,British Oceanographic Data Centre,https://www.bodc.ac.uk/data/hosted_data_systems/sea_level/uk_tide_gauge_network/,enquiries@bodc.ac.uk,British Oceanographic Data Centre,https://www.bodc.ac.uk/data/hosted_data_systems/sea_level/uk_tide_gauge_network/,enquiries@bodc.ac.uk,54.66475,-5.669472,UK National Grid ,1994-11-01 00:00:00,2021-07-31 23:45:00,23,0,Admiralty Chart Datum (ACD) ,bubbler,0.001 (m) ,-99.9999,Coastal,No obvious issues
63,port_ellen_islay-isl-gbr-bodc,Port_Ellen_Islay,ISL,GBR,BODC,British Oceanographic Data Centre,https://www.bodc.ac.uk/data/hosted_data_systems/sea_level/uk_tide_gauge_network/,enquiries@bodc.ac.uk,British Oceanographic Data Centre,https://www.bodc.ac.uk/data/hosted_data_systems/sea_level/uk_tide_gauge_network/,enquiries@bodc.ac.uk,55.627583,-6.189917,UK National Grid ,1979-01-01 00:00:00,2011-12-31 23:45:00,23,0,Admiralty Chart Datum (ACD) ,bubbler,0.001 (m) ,-99.9999,Coastal,No obvious issues
64,bournemouth-bou-gbr-bodc,Bournemouth,BOU,GBR,BODC,British Oceanographic Data Centre,https://www.bodc.ac.uk/data/hosted_data_systems/sea_level/uk_tide_gauge_network/,enquiries@bodc.ac.uk,British Oceanographic Data Centre,https://www.bodc.ac.uk/data/hosted_data_systems/sea_level/uk_tide_gauge_network/,enquiries@bodc.ac.uk,50.714333,-1.874861,UK National Grid ,1996-01-01 00:00:00,2021-07-31 23:45:00,18,0,Admiralty Chart Datum (ACD) ,bubbler,0.001 (m) ,-99.9999,Coastal,No obvious issues
65,portbury-ptb-gbr-bodc,Portbury,PTB,GBR,BODC,British Oceanographic Data Centre,https://www.bodc.ac.uk/data/hosted_data_systems/sea_level/uk_tide_gauge_network/,enquiries@bodc.ac.uk,British Oceanographic Data Centre,https://www.bodc.ac.uk/data/hosted_data_systems/sea_level/uk_tide_gauge_network/,enquiries@bodc.ac.uk,51.5,-2.72847222,UK National Grid ,2008-01-01 00:00:00,2021-07-31 23:45:00,11,0,Admiralty Chart Datum (ACD) ,bubbler,0.001 (m) ,-99.9999,Coastal,No obvious issues
66,herne_bay-hby-gbr-cco,Herne_Bay,Hby,GBR,CCO,Coastal Channel Observatory,https://coastalmonitoring.org/realtimedata/,cco@channelcoast.org,Coastal Channel Observatory,https://coastalmonitoring.org/realtimedata/,cco@channelcoast.org,51.38198,1.11553,UK National Grid ,1996-01-01 00:00:00,2021-02-28 23:50:00,26,0,Ordnance Datum Newlyn (ODN),Etrometa step gauge,Unspecified,-99.9999,Coastal,No obvious issues
67,deal_pier-dlp-gbr-cco,Deal_Pier,DlP,GBR,CCO,Coastal Channel Observatory,https://coastalmonitoring.org/realtimedata/,cco@channelcoast.org,Coastal Channel Observatory,https://coastalmonitoring.org/realtimedata/,cco@channelcoast.org,51.22378,1.40923,UK National Grid ,2006-01-01 00:00:00,2021-02-28 23:50:00,16,0,Ordnance Datum Newlyn (ODN),Rosemount WaveRadar REX,Unspecified,-99.9999,Coastal,No obvious issues
68,sandown_pier-sdp-gbr-cco,Sandown_Pier,SdP,GBR,CCO,Coastal Channel Observatory,https://coastalmonitoring.org/realtimedata/,cco@channelcoast.org,Coastal Channel Observatory,https://coastalmonitoring.org/realtimedata/,cco@channelcoast.org,50.65112,-1.15317,UK National Grid ,2006-06-01 00:00:00,2021-02-28 23:50:00,16,0,Ordnance Datum Newlyn (ODN),Rosemount WaveRadar REX,Unspecified,-99.9999,Coastal,No obvious issues
69,lymington-lym-gbr-cco,Lymington,Lym,GBR,CCO,Coastal Channel Observatory,https://coastalmonitoring.org/realtimedata/,cco@channelcoast.org,Coastal Channel Observatory,https://coastalmonitoring.org/realtimedata/,cco@channelcoast.org,50.7403,-1.50714,UK National Grid ,2007-08-01 00:00:00,2021-02-28 23:50:00,15,0,Ordnance Datum Newlyn (ODN),Etrometa step gauge,Unspecified,-99.9999,Coastal,No obvious issues
70,swanage_pier-swp-gbr-cco,Swanage_Pier,SwP,GBR,CCO,Coastal Channel Observatory,https://coastalmonitoring.org/realtimedata/,cco@channelcoast.org,Coastal Channel Observatory,https://coastalmonitoring.org/realtimedata/,cco@channelcoast.org,50.60935,-1.94918,UK National Grid ,2008-01-01 00:00:00,2020-12-31 23:50:00,13,0,Ordnance Datum Newlyn (ODN),Rosemount WaveRadar REX,Unspecified,-99.9999,Coastal,No obvious issues
71,arun_platform-arn-gbr-cco,Arun_Platform,Arn,GBR,CCO,Coastal Channel Observatory,https://coastalmonitoring.org/realtimedata/,cco@channelcoast.org,Coastal Channel Observatory,https://coastalmonitoring.org/realtimedata/,cco@channelcoast.org,50.76983,-0.49215,UK National Grid ,2008-08-01 00:00:00,2021-02-28 23:50:00,12,0,Ordnance Datum Newlyn (ODN),Valeport pressure transducer with TideMaster logger ,Unspecified,-99.9999,Coastal,No obvious issues
72,port_isaac-pti-gbr-cco,Port_Isaac,PtI,GBR,CCO,Coastal Channel Observatory,https://coastalmonitoring.org/realtimedata/,cco@channelcoast.org,Coastal Channel Observatory,https://coastalmonitoring.org/realtimedata/,cco@channelcoast.org,50.59419,-4.83437,UK National Grid ,2010-07-01 00:00:00,2021-02-28 23:50:00,12,0,Ordnance Datum Newlyn (ODN),Etrometa step gauge,Unspecified,-99.9999,Coastal,No obvious issues
73,west_bay_harbour-wbh-gbr-cco,West_Bay_Harbour,WBH,GBR,CCO,Coastal Channel Observatory,https://coastalmonitoring.org/realtimedata/,cco@channelcoast.org,Coastal Channel Observatory,https://coastalmonitoring.org/realtimedata/,cco@channelcoast.org,50.70888,-2.76411,UK National Grid ,2008-01-01 00:00:00,2019-12-31 23:50:00,12,0,Ordnance Datum Newlyn (ODN),Etrometa step gauge (from 30 March 2011) Rosemount WaveRadar REX (from January 2008 to 23 March 2011),Unspecified,-99.9999,Coastal,No obvious issues
74,scarborough-sca-gbr-cco,Scarborough,Sca,GBR,CCO,Coastal Channel Observatory,https://coastalmonitoring.org/realtimedata/,cco@channelcoast.org,Coastal Channel Observatory,https://coastalmonitoring.org/realtimedata/,cco@channelcoast.org,54.28248,-0.39027,UK National Grid ,2012-01-01 00:00:00,2021-02-28 23:50:00,10,0,Ordnance Datum Newlyn (ODN),Valeport 740 (Druck Pressure Transducer) ,Unspecified,-99.9999,Coastal,No obvious issues
75,severn_bridge-ssc-gbr-cco,Severn_Bridge,SSC,GBR,CCO,Coastal Channel Observatory,https://coastalmonitoring.org/realtimedata/,cco@channelcoast.org,Coastal Channel Observatory,https://coastalmonitoring.org/realtimedata/,cco@channelcoast.org,51.57012,-2.70001,UK National Grid ,2012-01-01 00:00:00,2021-02-28 23:50:00,10,0,Ordnance Datum Newlyn (ODN),Rosemount WaveRadar REX,Unspecified,-99.9999,Coastal,No obvious issues
76,whitby_harbour-wtb-gbr-cco,Whitby_Harbour,Wtb,GBR,CCO,Coastal Channel Observatory,https://coastalmonitoring.org/realtimedata/,cco@channelcoast.org,Coastal Channel Observatory,https://coastalmonitoring.org/realtimedata/,cco@channelcoast.org,54.48862,-0.61462,UK National Grid ,2014-01-01 00:00:00,2021-02-28 23:50:00,8,0,Ordnance Datum Newlyn (ODN),Valeport pressure transducer with TideMaster logger. The tide gauge transducer is fixed to a weighted stainless steel strop located in a stilling well.,Unspecified,-99.9999,Coastal,No obvious issues
77,exmouth-exm-gbr-cco,Exmouth,Exm,GBR,CCO,Coastal Channel Observatory,https://coastalmonitoring.org/realtimedata/,cco@channelcoast.org,Coastal Channel Observatory,https://coastalmonitoring.org/realtimedata/,cco@channelcoast.org,50.61739,-3.42358,UK National Grid ,2015-10-01 00:00:00,2021-02-28 23:50:00,7,0,Ordnance Datum Newlyn (ODN),Rosemount WaveRadar REX,Unspecified,-99.9999,Coastal,No obvious issues
78,teignmouth_pier-tnp-gbr-cco,Teignmouth_Pier,TnP,GBR,CCO,Coastal Channel Observatory,https://coastalmonitoring.org/realtimedata/,cco@channelcoast.org,Coastal Channel Observatory,https://coastalmonitoring.org/realtimedata/,cco@channelcoast.org,50.54388,-3.49213,UK National Grid ,2008-07-01 00:00:00,2014-02-28 23:50:00,7,0,Ordnance Datum Newlyn (ODN),Rosemount WaveRadar Rex,Unspecified,-99.9999,Coastal,No obvious issues
79,hastings_pier-hgp-gbr-cco,Hastings_Pier,HgP,GBR,CCO,Coastal Channel Observatory,https://coastalmonitoring.org/realtimedata/,cco@channelcoast.org,Coastal Channel Observatory,https://coastalmonitoring.org/realtimedata/,cco@channelcoast.org,50.85088,0.57283,UK National Grid ,2017-01-01 00:00:00,2021-02-28 23:50:00,5,0,Ordnance Datum Newlyn (ODN),Rosemount WaveRadar REX,Unspecified,-99.9999,Coastal,No obvious issues
80,brighton-btn-gbr-cco,Brighton,Btn,GBR,CCO,Coastal Channel Observatory,https://coastalmonitoring.org/realtimedata/,cco@channelcoast.org,Coastal Channel Observatory,https://coastalmonitoring.org/realtimedata/,cco@channelcoast.org,50.8118,-0.1013,UK National Grid ,2018-01-01 00:00:00,2021-02-28 23:50:00,4,0,Ordnance Datum Newlyn (ODN),Valeport 740,Unspecified,-99.9999,Coastal,No obvious issues
81,coruna-coru-esp-ieo,Coruna,coru,ESP,IEO,Instituto Español de Oceanografía (Spanish Istitute of Oceanography),https://www.seadatanet.org,elena.tel@ieo.es,Instituto Español de Oceanografía (Spanish Istitute of Oceanography),https://www.seadatanet.org,elena.tel@ieo.es,43.3683,-8.3977,Unspecified,1943-01-01 00:00:00,2015-12-31 23:55:00,73,0,Tide Gauge Zero (TGZ),Unspecified,Unspecified,-99.9999,Coastal,No obvious issues
82,santander-sant-esp-ieo,Santander,sant,ESP,IEO,Instituto Español de Oceanografía (Spanish Istitute of Oceanography),https://www.seadatanet.org,elena.tel@ieo.es,Instituto Español de Oceanografía (Spanish Istitute of Oceanography),https://www.seadatanet.org,elena.tel@ieo.es,43.4614,-3.7908,Unspecified,1943-01-01 00:00:00,2015-12-31 23:55:00,73,0,Tide Gauge Zero (TGZ),Unspecified,Unspecified,-99.9999,Coastal,No obvious issues
83,vigo-vigo-esp-ieo,Vigo,vigo,ESP,IEO,Instituto Español de Oceanografía (Spanish Istitute of Oceanography),https://www.seadatanet.org,elena.tel@ieo.es,Instituto Español de Oceanografía (Spanish Istitute of Oceanography),https://www.seadatanet.org,elena.tel@ieo.es,42.238,-8.73,Unspecified,1943-01-01 00:00:00,2015-12-31 23:55:00,73,0,Tide Gauge Zero (TGZ),Unspecified,Unspecified,-99.9999,Coastal,No obvious issues
84,ceuta-ceta-esp-ieo,Ceuta,ceta,ESP,IEO,Instituto Español de Oceanografía (Spanish Istitute of Oceanography),https://www.seadatanet.org,elena.tel@ieo.es,Instituto Español de Oceanografía (Spanish Istitute of Oceanography),https://www.seadatanet.org,elena.tel@ieo.es,35.89,-5.314,Unspecified,1944-01-01 00:00:00,2015-12-31 23:55:00,72,0,Tide Gauge Zero (TGZ),Unspecified,Unspecified,-99.9999,Coastal,No obvious issues
85,tarifa-tari-esp-ieo,Tarifa,tari,ESP,IEO,Instituto Español de Oceanografía (Spanish Istitute of Oceanography),https://www.seadatanet.org,elena.tel@ieo.es,Instituto Español de Oceanografía (Spanish Istitute of Oceanography),https://www.seadatanet.org,elena.tel@ieo.es,36.0086,-5.6026,Unspecified,1944-01-01 00:00:00,2015-12-31 23:55:00,71,0,Tide Gauge Zero (TGZ),Unspecified,Unspecified,-99.9999,Coastal,No obvious issues
86,algeciras-alge-esp-ieo,Algeciras,alge,ESP,IEO,Instituto Español de Oceanografía (Spanish Istitute of Oceanography),https://www.seadatanet.org,elena.tel@ieo.es,Instituto Español de Oceanografía (Spanish Istitute of Oceanography),https://www.seadatanet.org,elena.tel@ieo.es,36.117,-5.4333,Unspecified,1943-01-01 00:00:00,2015-12-31 23:55:00,64,0,Tide Gauge Zero (TGZ),Unspecified,Unspecified,-99.9999,Coastal,No obvious issues
87,malaga-mala-esp-ieo,Malaga,mala,ESP,IEO,Instituto Español de Oceanografía (Spanish Istitute of Oceanography),https://www.seadatanet.org,elena.tel@ieo.es,Instituto Español de Oceanografía (Spanish Istitute of Oceanography),https://www.seadatanet.org,elena.tel@ieo.es,36.7127,-4.4154,Unspecified,1944-01-01 00:00:00,2012-12-31 23:00:00,59,0,Tide Gauge Zero (TGZ),Unspecified,Unspecified,-99.9999,Coastal,No obvious issues
88,cadiz-cadi-esp-ieo,Cadiz,cadi,ESP,IEO,Instituto Español de Oceanografía (Spanish Istitute of Oceanography),https://www.seadatanet.org,elena.tel@ieo.es,Instituto Español de Oceanografía (Spanish Istitute of Oceanography),https://www.seadatanet.org,elena.tel@ieo.es,36.54,-6.283,Unspecified,1961-01-01 00:00:00,2015-12-31 23:59:00,55,0,Tide Gauge Zero (TGZ),Unspecified,Unspecified,-99.9999,Coastal,No obvious issues
89,palma-palm-esp-ieo,Palma,palm,ESP,IEO,Instituto Español de Oceanografía (Spanish Istitute of Oceanography),https://www.seadatanet.org,elena.tel@ieo.es,Instituto Español de Oceanografía (Spanish Istitute of Oceanography),https://www.seadatanet.org,elena.tel@ieo.es,39.5524,2.6389,Unspecified,1997-04-07 00:01:00,2015-12-31 23:59:00,17,0,Tide Gauge Zero (TGZ),Unspecified,Unspecified,-99.9999,Coastal,No obvious issues
90,ortona-ort-ita-ispra,Ortona,ORT,ITA,ISPRA,Instituto Superiore per la Protezione e la Ricerca Ambientale (Higher Institute for Environmental Protection and Research),https://mareografico.it,retemareografica@isprambiente.it,Instituto Superiore per la Protezione e la Ricerca Ambientale (Higher Institute for Environmental Protection and Research),https://mareografico.it,retemareografica@isprambiente.it,42.3559,14.41486111,Unspecified,1996-12-17 14:00:00,2021-05-10 07:40:00,25,0,Unspecified,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues
91,genova-gen-ita-ispra,Genova,GEN,ITA,ISPRA,Instituto Superiore per la Protezione e la Ricerca Ambientale (Higher Institute for Environmental Protection and Research),https://mareografico.it,retemareografica@isprambiente.it,Instituto Superiore per la Protezione e la Ricerca Ambientale (Higher Institute for Environmental Protection and Research),https://mareografico.it,retemareografica@isprambiente.it,44.41012778,8.92551667,Unspecified,1998-01-01 00:10:00,2021-05-10 06:40:00,23,0,Unspecified,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues
92,reggio_calabria-reg-ita-ispra,Reggio_Calabria,REG,ITA,ISPRA,Instituto Superiore per la Protezione e la Ricerca Ambientale (Higher Institute for Environmental Protection and Research),https://mareografico.it,retemareografica@isprambiente.it,Instituto Superiore per la Protezione e la Ricerca Ambientale (Higher Institute for Environmental Protection and Research),https://mareografico.it,retemareografica@isprambiente.it,38.12171944,15.64891667,Unspecified,1999-01-01 00:10:00,2021-05-10 08:40:00,23,0,Unspecified,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues
93,marina_di_campo-mar-ita-ispra,Marina_di_Campo,MAR,ITA,ISPRA,Instituto Superiore per la Protezione e la Ricerca Ambientale (Higher Institute for Environmental Protection and Research),https://mareografico.it,retemareografica@isprambiente.it,Instituto Superiore per la Protezione e la Ricerca Ambientale (Higher Institute for Environmental Protection and Research),https://mareografico.it,retemareografica@isprambiente.it,42.74263333,10.23833333,Unspecified,2011-07-21 12:50:00,2021-05-10 07:40:00,11,0,Unspecified,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues
94,sciacca-sci-ita-ispra,Sciacca,SCI,ITA,ISPRA,Instituto Superiore per la Protezione e la Ricerca Ambientale (Higher Institute for Environmental Protection and Research),https://mareografico.it,retemareografica@isprambiente.it,Instituto Superiore per la Protezione e la Ricerca Ambientale (Higher Institute for Environmental Protection and Research),https://mareografico.it,retemareografica@isprambiente.it,37.22120833,13.07645556,Unspecified,2012-06-21 13:40:00,2021-05-10 09:40:00,10,0,Unspecified,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues
95,anzio-anz-ita-ispra,Anzio,ANZ,ITA,ISPRA,Instituto Superiore per la Protezione e la Ricerca Ambientale (Higher Institute for Environmental Protection and Research),https://mareografico.it,retemareografica@isprambiente.it,Instituto Superiore per la Protezione e la Ricerca Ambientale (Higher Institute for Environmental Protection and Research),https://mareografico.it,retemareografica@isprambiente.it,41.44685833,12.63479722,Unspecified,2010-03-29 01:00:00,2021-05-07 09:40:00,9,0,Unspecified,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues
96,laspezia-las-ita-ispra,LaSpezia,LAS,ITA,ISPRA,Instituto Superiore per la Protezione e la Ricerca Ambientale (Higher Institute for Environmental Protection and Research),https://mareografico.it,retemareografica@isprambiente.it,Instituto Superiore per la Protezione e la Ricerca Ambientale (Higher Institute for Environmental Protection and Research),https://mareografico.it,retemareografica@isprambiente.it,44.09660833,9.85764444,Unspecified,2010-01-01 00:00:00,2021-05-10 06:40:00,9,0,Unspecified,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues
97,strombolicchio-str-ita-ispra,Strombolicchio,STR,ITA,ISPRA,Instituto Superiore per la Protezione e la Ricerca Ambientale (Higher Institute for Environmental Protection and Research),https://mareografico.it,retemareografica@isprambiente.it,Instituto Superiore per la Protezione e la Ricerca Ambientale (Higher Institute for Environmental Protection and Research),https://mareografico.it,retemareografica@isprambiente.it,38.81748056,15.251625,Unspecified,2013-06-15 12:50:00,2021-05-10 09:40:00,6,0,Unspecified,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues
